Datos que encuentra el metodo de Euler(variable ind.	 variable dep.	 numero de thread)
0.501220	 -1.#IND00 	 numero de thread:4
0.501240	 -1.#IND00 	 numero de thread:4
0.501260	 -1.#IND00 	 numero de thread:4
0.501280	 -1.#IND00 	 numero de thread:4
0.501300	 -1.#IND00 	 numero de thread:4
0.501320	 -1.#IND00 	 numero de thread:4
0.501340	 -1.#IND00 	 numero de thread:4
0.501360	 -1.#IND00 	 numero de thread:4
0.501380	 -1.#IND00 	 numero de thread:4
0.501400	 -1.#IND00 	 numero de thread:4
0.501420	 -1.#IND00 	 numero de thread:4
0.501440	 -1.#IND00 	 numero de thread:4
0.501460	 -1.#IND00 	 numero de thread:4
0.501480	 -1.#IND00 	 numero de thread:4
0.501500	 -1.#IND00 	 numero de thread:4
0.501520	 -1.#IND00 	 numero de thread:4
0.501540	 -1.#IND00 	 numero de thread:4
0.501560	 -1.#IND00 	 numero de thread:4
0.501580	 -1.#IND00 	 numero de thread:4
0.501600	 -1.#IND00 	 numero de thread:4
0.501620	 -1.#IND00 	 numero de thread:4
0.501640	 -1.#IND00 	 numero de thread:4
0.501660	 -1.#IND00 	 numero de thread:4
0.501680	 -1.#IND00 	 numero de thread:4
0.501700	 -1.#IND00 	 numero de thread:4
0.501720	 -1.#IND00 	 numero de thread:4
0.501740	 -1.#IND00 	 numero de thread:4
0.501760	 -1.#IND00 	 numero de thread:4
0.501780	 -1.#IND00 	 numero de thread:4
0.501800	 -1.#IND00 	 numero de thread:4
0.501820	 -1.#IND00 	 numero de thread:4
0.501840	 -1.#IND00 	 numero de thread:4
0.501860	 -1.#IND00 	 numero de thread:4
0.501880	 -1.#IND00 	 numero de thread:4
0.501900	 -1.#IND00 	 numero de thread:4
0.501920	 -1.#IND00 	 numero de thread:4
0.501940	 -1.#IND00 	 numero de thread:4
0.501960	 -1.#IND00 	 numero de thread:4
0.501980	 -1.#IND00 	 numero de thread:4
0.502000	 -1.#IND00 	 numero de thread:4
0.502020	 -1.#IND00 	 numero de thread:4
0.502040	 -1.#IND00 	 numero de thread:4
0.502060	 -1.#IND00 	 numero de thread:4
0.502080	 -1.#IND00 	 numero de thread:4
0.502100	 -1.#IND00 	 numero de thread:4
0.502120	 -1.#IND00 	 numero de thread:4
0.502140	 -1.#IND00 	 numero de thread:4
0.502160	 -1.#IND00 	 numero de thread:4
0.502180	 -1.#IND00 	 numero de thread:4
0.502200	 -1.#IND00 	 numero de thread:4
0.502220	 -1.#IND00 	 numero de thread:4
0.502240	 -1.#IND00 	 numero de thread:4
0.502260	 -1.#IND00 	 numero de thread:4
0.502280	 -1.#IND00 	 numero de thread:4
0.502300	 -1.#IND00 	 numero de thread:4
0.502320	 -1.#IND00 	 numero de thread:4
0.502340	 -1.#IND00 	 numero de thread:4
0.502360	 -1.#IND00 	 numero de thread:4
0.502380	 -1.#IND00 	 numero de thread:4
0.502400	 -1.#IND00 	 numero de thread:4
0.502420	 -1.#IND00 	 numero de thread:4
0.502440	 -1.#IND00 	 numero de thread:4
0.502460	 -1.#IND00 	 numero de thread:4
0.502480	 -1.#IND00 	 numero de thread:4
0.502500	 -1.#IND00 	 numero de thread:4
0.502520	 -1.#IND00 	 numero de thread:4
0.502540	 -1.#IND00 	 numero de thread:4
0.502560	 -1.#IND00 	 numero de thread:4
0.502580	 -1.#IND00 	 numero de thread:4
0.502600	 -1.#IND00 	 numero de thread:4
0.502620	 -1.#IND00 	 numero de thread:4
0.502640	 -1.#IND00 	 numero de thread:4
0.502660	 -1.#IND00 	 numero de thread:4
0.502680	 -1.#IND00 	 numero de thread:4
0.502700	 -1.#IND00 	 numero de thread:4
0.502720	 -1.#IND00 	 numero de thread:4
0.502740	 -1.#IND00 	 numero de thread:4
0.502760	 -1.#IND00 	 numero de thread:4
0.502780	 -1.#IND00 	 numero de thread:4
0.502800	 -1.#IND00 	 numero de thread:4
0.502820	 -1.#IND00 	 numero de thread:4
0.502840	 -1.#IND00 	 numero de thread:4
0.502860	 -1.#IND00 	 numero de thread:4
0.502880	 -1.#IND00 	 numero de thread:4
0.502900	 -1.#IND00 	 numero de thread:4
0.502920	 -1.#IND00 	 numero de thread:4
0.502940	 -1.#IND00 	 numero de thread:4
0.502960	 -1.#IND00 	 numero de thread:4
0.502980	 -1.#IND00 	 numero de thread:4
0.503000	 -1.#IND00 	 numero de thread:4
0.503020	 -1.#IND00 	 numero de thread:4
0.503040	 -1.#IND00 	 numero de thread:4
0.503060	 -1.#IND00 	 numero de thread:4
0.503080	 -1.#IND00 	 numero de thread:4
0.503100	 -1.#IND00 	 numero de thread:4
0.503120	 -1.#IND00 	 numero de thread:4
0.503140	 -1.#IND00 	 numero de thread:4
0.503160	 -1.#IND00 	 numero de thread:4
0.503180	 -1.#IND00 	 numero de thread:4
0.503200	 -1.#IND00 	 numero de thread:4
0.503220	 -1.#IND00 	 numero de thread:4
0.503240	 -1.#IND00 	 numero de thread:4
0.503260	 -1.#IND00 	 numero de thread:4
0.503280	 -1.#IND00 	 numero de thread:4
0.503300	 -1.#IND00 	 numero de thread:4
0.503320	 -1.#IND00 	 numero de thread:4
0.503340	 -1.#IND00 	 numero de thread:4
0.503360	 -1.#IND00 	 numero de thread:4
0.503380	 -1.#IND00 	 numero de thread:4
0.503400	 -1.#IND00 	 numero de thread:4
0.503420	 -1.#IND00 	 numero de thread:4
0.503440	 -1.#IND00 	 numero de thread:4
0.503460	 -1.#IND00 	 numero de thread:4
0.503480	 -1.#IND00 	 numero de thread:4
0.503500	 -1.#IND00 	 numero de thread:4
0.503520	 -1.#IND00 	 numero de thread:4
0.503540	 -1.#IND00 	 numero de thread:4
0.503560	 -1.#IND00 	 numero de thread:4
0.503580	 -1.#IND00 	 numero de thread:4
0.503600	 -1.#IND00 	 numero de thread:4
0.503620	 -1.#IND00 	 numero de thread:4
0.503640	 -1.#IND00 	 numero de thread:4
0.503660	 -1.#IND00 	 numero de thread:4
0.503680	 -1.#IND00 	 numero de thread:4
0.503700	 -1.#IND00 	 numero de thread:4
0.503720	 -1.#IND00 	 numero de thread:4
0.503740	 -1.#IND00 	 numero de thread:4
0.503760	 -1.#IND00 	 numero de thread:4
0.503780	 -1.#IND00 	 numero de thread:4
0.503800	 -1.#IND00 	 numero de thread:4
0.503820	 -1.#IND00 	 numero de thread:4
0.503840	 -1.#IND00 	 numero de thread:4
0.503860	 -1.#IND00 	 numero de thread:4
0.503880	 -1.#IND00 	 numero de thread:4
0.503900	 -1.#IND00 	 numero de thread:4
0.503920	 -1.#IND00 	 numero de thread:4
0.503940	 -1.#IND00 	 numero de thread:4
0.503960	 -1.#IND00 	 numero de thread:4
0.503980	 -1.#IND00 	 numero de thread:4
0.504000	 -1.#IND00 	 numero de thread:4
0.504020	 -1.#IND00 	 numero de thread:4
0.504040	 -1.#IND00 	 numero de thread:4
0.504060	 -1.#IND00 	 numero de thread:4
0.504080	 -1.#IND00 	 numero de thread:4
0.504100	 -1.#IND00 	 numero de thread:4
0.504120	 -1.#IND00 	 numero de thread:4
0.504140	 -1.#IND00 	 numero de thread:4
0.504160	 -1.#IND00 	 numero de thread:4
0.504180	 -1.#IND00 	 numero de thread:4
0.504200	 -1.#IND00 	 numero de thread:4
0.504220	 -1.#IND00 	 numero de thread:4
0.504240	 -1.#IND00 	 numero de thread:4
0.504260	 -1.#IND00 	 numero de thread:4
0.504280	 -1.#IND00 	 numero de thread:4
0.504300	 -1.#IND00 	 numero de thread:4
0.504320	 -1.#IND00 	 numero de thread:4
0.504340	 -1.#IND00 	 numero de thread:4
0.504360	 -1.#IND00 	 numero de thread:4
0.504380	 -1.#IND00 	 numero de thread:4
0.504400	 -1.#IND00 	 numero de thread:4
0.504420	 -1.#IND00 	 numero de thread:4
0.504440	 -1.#IND00 	 numero de thread:4
0.504460	 -1.#IND00 	 numero de thread:4
0.504480	 -1.#IND00 	 numero de thread:4
0.504500	 -1.#IND00 	 numero de thread:4
0.504520	 -1.#IND00 	 numero de thread:4
0.504540	 -1.#IND00 	 numero de thread:4
0.504560	 -1.#IND00 	 numero de thread:4
0.504580	 -1.#IND00 	 numero de thread:4
0.504600	 -1.#IND00 	 numero de thread:4
0.504620	 -1.#IND00 	 numero de thread:4
0.504640	 -1.#IND00 	 numero de thread:4
0.504660	 -1.#IND00 	 numero de thread:4
0.504680	 -1.#IND00 	 numero de thread:4
0.504700	 -1.#IND00 	 numero de thread:4
0.504720	 -1.#IND00 	 numero de thread:4
0.504740	 -1.#IND00 	 numero de thread:4
0.504760	 -1.#IND00 	 numero de thread:4
0.504780	 -1.#IND00 	 numero de thread:4
0.504800	 -1.#IND00 	 numero de thread:4
0.504820	 -1.#IND00 	 numero de thread:4
0.504840	 -1.#IND00 	 numero de thread:4
0.504860	 -1.#IND00 	 numero de thread:4
0.504880	 -1.#IND00 	 numero de thread:4
0.504900	 -1.#IND00 	 numero de thread:4
0.504920	 -1.#IND00 	 numero de thread:4
0.504940	 -1.#IND00 	 numero de thread:4
0.504960	 -1.#IND00 	 numero de thread:4
0.504980	 -1.#IND00 	 numero de thread:4
0.505000	 -1.#IND00 	 numero de thread:4
0.505020	 -1.#IND00 	 numero de thread:4
0.505040	 -1.#IND00 	 numero de thread:4
0.505060	 -1.#IND00 	 numero de thread:4
0.505080	 -1.#IND00 	 numero de thread:4
0.505100	 -1.#IND00 	 numero de thread:4
0.505120	 -1.#IND00 	 numero de thread:4
0.505140	 -1.#IND00 	 numero de thread:4
0.505160	 -1.#IND00 	 numero de thread:4
0.505180	 -1.#IND00 	 numero de thread:4
0.505200	 -1.#IND00 	 numero de thread:4
0.505220	 -1.#IND00 	 numero de thread:4
0.505240	 -1.#IND00 	 numero de thread:4
0.505260	 -1.#IND00 	 numero de thread:4
0.505280	 -1.#IND00 	 numero de thread:4
0.505300	 -1.#IND00 	 numero de thread:4
0.505320	 -1.#IND00 	 numero de thread:4
0.505340	 -1.#IND00 	 numero de thread:4
0.505360	 -1.#IND00 	 numero de thread:4
0.505380	 -1.#IND00 	 numero de thread:4
0.505400	 -1.#IND00 	 numero de thread:4
0.505420	 -1.#IND00 	 numero de thread:4
0.505440	 -1.#IND00 	 numero de thread:4
0.505460	 -1.#IND00 	 numero de thread:4
0.505480	 -1.#IND00 	 numero de thread:4
0.505500	 -1.#IND00 	 numero de thread:4
0.505520	 -1.#IND00 	 numero de thread:4
0.505540	 -1.#IND00 	 numero de thread:4
0.505560	 -1.#IND00 	 numero de thread:4
0.505580	 -1.#IND00 	 numero de thread:4
0.505600	 -1.#IND00 	 numero de thread:4
0.505620	 -1.#IND00 	 numero de thread:4
0.505640	 -1.#IND00 	 numero de thread:4
0.505660	 -1.#IND00 	 numero de thread:4
0.505680	 -1.#IND00 	 numero de thread:4
0.505700	 -1.#IND00 	 numero de thread:4
0.505720	 -1.#IND00 	 numero de thread:4
0.505740	 -1.#IND00 	 numero de thread:4
0.505760	 -1.#IND00 	 numero de thread:4
0.505780	 -1.#IND00 	 numero de thread:4
0.505800	 -1.#IND00 	 numero de thread:4
0.505820	 -1.#IND00 	 numero de thread:4
0.505840	 -1.#IND00 	 numero de thread:4
0.505860	 -1.#IND00 	 numero de thread:4
0.505880	 -1.#IND00 	 numero de thread:4
0.505900	 -1.#IND00 	 numero de thread:4
0.505920	 -1.#IND00 	 numero de thread:4
0.505940	 -1.#IND00 	 numero de thread:4
0.505960	 -1.#IND00 	 numero de thread:4
0.505980	 -1.#IND00 	 numero de thread:4
0.506000	 -1.#IND00 	 numero de thread:4
0.506020	 -1.#IND00 	 numero de thread:4
0.506040	 -1.#IND00 	 numero de thread:4
0.506060	 -1.#IND00 	 numero de thread:4
0.506080	 -1.#IND00 	 numero de thread:4
0.506100	 -1.#IND00 	 numero de thread:4
0.506120	 -1.#IND00 	 numero de thread:4
0.506140	 -1.#IND00 	 numero de thread:4
0.506160	 -1.#IND00 	 numero de thread:4
0.506180	 -1.#IND00 	 numero de thread:4
0.506200	 -1.#IND00 	 numero de thread:4
0.506220	 -1.#IND00 	 numero de thread:4
0.506240	 -1.#IND00 	 numero de thread:4
0.506260	 -1.#IND00 	 numero de thread:4
0.506280	 -1.#IND00 	 numero de thread:4
0.506300	 -1.#IND00 	 numero de thread:4
0.506320	 -1.#IND00 	 numero de thread:4
0.506340	 -1.#IND00 	 numero de thread:4
0.506360	 -1.#IND00 	 numero de thread:4
0.506380	 -1.#IND00 	 numero de thread:4
0.506400	 -1.#IND00 	 numero de thread:4
0.506420	 -1.#IND00 	 numero de thread:4
0.506440	 -1.#IND00 	 numero de thread:4
0.506460	 -1.#IND00 	 numero de thread:4
0.506480	 -1.#IND00 	 numero de thread:4
0.506500	 -1.#IND00 	 numero de thread:4
0.506520	 -1.#IND00 	 numero de thread:4
0.506540	 -1.#IND00 	 numero de thread:4
0.506560	 -1.#IND00 	 numero de thread:4
0.506580	 -1.#IND00 	 numero de thread:4
0.506600	 -1.#IND00 	 numero de thread:4
0.506620	 -1.#IND00 	 numero de thread:4
0.506640	 -1.#IND00 	 numero de thread:4
0.506660	 -1.#IND00 	 numero de thread:4
0.506680	 -1.#IND00 	 numero de thread:4
0.506700	 -1.#IND00 	 numero de thread:4
0.506720	 -1.#IND00 	 numero de thread:4
0.506740	 -1.#IND00 	 numero de thread:4
0.506760	 -1.#IND00 	 numero de thread:4
0.506780	 -1.#IND00 	 numero de thread:4
0.506800	 -1.#IND00 	 numero de thread:4
0.506820	 -1.#IND00 	 numero de thread:4
0.506840	 -1.#IND00 	 numero de thread:4
0.506860	 -1.#IND00 	 numero de thread:4
0.506880	 -1.#IND00 	 numero de thread:4
0.506900	 -1.#IND00 	 numero de thread:4
0.506920	 -1.#IND00 	 numero de thread:4
0.506940	 -1.#IND00 	 numero de thread:4
0.506960	 -1.#IND00 	 numero de thread:4
0.506980	 -1.#IND00 	 numero de thread:4
0.507000	 -1.#IND00 	 numero de thread:4
0.507020	 -1.#IND00 	 numero de thread:4
0.507040	 -1.#IND00 	 numero de thread:4
0.507060	 -1.#IND00 	 numero de thread:4
0.507080	 -1.#IND00 	 numero de thread:4
0.507100	 -1.#IND00 	 numero de thread:4
0.507120	 -1.#IND00 	 numero de thread:4
0.507140	 -1.#IND00 	 numero de thread:4
0.507160	 -1.#IND00 	 numero de thread:4
0.507180	 -1.#IND00 	 numero de thread:4
0.507200	 -1.#IND00 	 numero de thread:4
0.507220	 -1.#IND00 	 numero de thread:4
0.507240	 -1.#IND00 	 numero de thread:4
0.507260	 -1.#IND00 	 numero de thread:4
0.507280	 -1.#IND00 	 numero de thread:4
0.507300	 -1.#IND00 	 numero de thread:4
0.507320	 -1.#IND00 	 numero de thread:4
0.507340	 -1.#IND00 	 numero de thread:4
0.507360	 -1.#IND00 	 numero de thread:4
0.507380	 -1.#IND00 	 numero de thread:4
0.507400	 -1.#IND00 	 numero de thread:4
0.507420	 -1.#IND00 	 numero de thread:4
0.507440	 -1.#IND00 	 numero de thread:4
0.507460	 -1.#IND00 	 numero de thread:4
0.507480	 -1.#IND00 	 numero de thread:4
0.507500	 -1.#IND00 	 numero de thread:4
0.507520	 -1.#IND00 	 numero de thread:4
0.507540	 -1.#IND00 	 numero de thread:4
0.507560	 -1.#IND00 	 numero de thread:4
0.507580	 -1.#IND00 	 numero de thread:4
0.507600	 -1.#IND00 	 numero de thread:4
0.507620	 -1.#IND00 	 numero de thread:4
0.507640	 -1.#IND00 	 numero de thread:4
0.507660	 -1.#IND00 	 numero de thread:4
0.507680	 -1.#IND00 	 numero de thread:4
0.507700	 -1.#IND00 	 numero de thread:4
0.507720	 -1.#IND00 	 numero de thread:4
0.507740	 -1.#IND00 	 numero de thread:4
0.507760	 -1.#IND00 	 numero de thread:4
0.507780	 -1.#IND00 	 numero de thread:4
0.507800	 -1.#IND00 	 numero de thread:4
0.507820	 -1.#IND00 	 numero de thread:4
0.507840	 -1.#IND00 	 numero de thread:4
0.507860	 -1.#IND00 	 numero de thread:4
0.507880	 -1.#IND00 	 numero de thread:4
0.507900	 -1.#IND00 	 numero de thread:4
0.507920	 -1.#IND00 	 numero de thread:4
0.507940	 -1.#IND00 	 numero de thread:4
0.507960	 -1.#IND00 	 numero de thread:4
0.507980	 -1.#IND00 	 numero de thread:4
0.508000	 -1.#IND00 	 numero de thread:4
0.508020	 -1.#IND00 	 numero de thread:4
0.508040	 -1.#IND00 	 numero de thread:4
0.508060	 -1.#IND00 	 numero de thread:4
0.508080	 -1.#IND00 	 numero de thread:4
0.508100	 -1.#IND00 	 numero de thread:4
0.508120	 -1.#IND00 	 numero de thread:4
0.508140	 -1.#IND00 	 numero de thread:4
0.508160	 -1.#IND00 	 numero de thread:4
0.508180	 -1.#IND00 	 numero de thread:4
0.508200	 -1.#IND00 	 numero de thread:4
0.508220	 -1.#IND00 	 numero de thread:4
0.508240	 -1.#IND00 	 numero de thread:4
0.508260	 -1.#IND00 	 numero de thread:4
0.508280	 -1.#IND00 	 numero de thread:4
0.508300	 -1.#IND00 	 numero de thread:4
0.508320	 -1.#IND00 	 numero de thread:4
0.508340	 -1.#IND00 	 numero de thread:4
0.508360	 -1.#IND00 	 numero de thread:4
0.508380	 -1.#IND00 	 numero de thread:4
0.508400	 -1.#IND00 	 numero de thread:4
0.508420	 -1.#IND00 	 numero de thread:4
0.508440	 -1.#IND00 	 numero de thread:4
0.508460	 -1.#IND00 	 numero de thread:4
0.508480	 -1.#IND00 	 numero de thread:4
0.508500	 -1.#IND00 	 numero de thread:4
0.508520	 -1.#IND00 	 numero de thread:4
0.508540	 -1.#IND00 	 numero de thread:4
0.508560	 -1.#IND00 	 numero de thread:4
0.508580	 -1.#IND00 	 numero de thread:4
0.508600	 -1.#IND00 	 numero de thread:4
0.508620	 -1.#IND00 	 numero de thread:4
0.508640	 -1.#IND00 	 numero de thread:4
0.508660	 -1.#IND00 	 numero de thread:4
0.508680	 -1.#IND00 	 numero de thread:4
0.508700	 -1.#IND00 	 numero de thread:4
0.508720	 -1.#IND00 	 numero de thread:4
0.508740	 -1.#IND00 	 numero de thread:4
0.508760	 -1.#IND00 	 numero de thread:4
0.508780	 -1.#IND00 	 numero de thread:4
0.508800	 -1.#IND00 	 numero de thread:4
0.508820	 -1.#IND00 	 numero de thread:4
0.508840	 -1.#IND00 	 numero de thread:4
0.508860	 -1.#IND00 	 numero de thread:4
0.508880	 -1.#IND00 	 numero de thread:4
0.508900	 -1.#IND00 	 numero de thread:4
0.508920	 -1.#IND00 	 numero de thread:4
0.508940	 -1.#IND00 	 numero de thread:4
0.508960	 -1.#IND00 	 numero de thread:4
0.508980	 -1.#IND00 	 numero de thread:4
0.509000	 -1.#IND00 	 numero de thread:4
0.509020	 -1.#IND00 	 numero de thread:4
0.509040	 -1.#IND00 	 numero de thread:4
0.509060	 -1.#IND00 	 numero de thread:4
0.509080	 -1.#IND00 	 numero de thread:4
0.509100	 -1.#IND00 	 numero de thread:4
0.509120	 -1.#IND00 	 numero de thread:4
0.509140	 -1.#IND00 	 numero de thread:4
0.509160	 -1.#IND00 	 numero de thread:4
0.509180	 -1.#IND00 	 numero de thread:4
0.509200	 -1.#IND00 	 numero de thread:4
0.509220	 -1.#IND00 	 numero de thread:4
0.509240	 -1.#IND00 	 numero de thread:4
0.509260	 -1.#IND00 	 numero de thread:4
0.509280	 -1.#IND00 	 numero de thread:4
0.509300	 -1.#IND00 	 numero de thread:4
0.509320	 -1.#IND00 	 numero de thread:4
0.509340	 -1.#IND00 	 numero de thread:4
0.509360	 -1.#IND00 	 numero de thread:4
0.509380	 -1.#IND00 	 numero de thread:4
0.509400	 -1.#IND00 	 numero de thread:4
0.509420	 -1.#IND00 	 numero de thread:4
0.509440	 -1.#IND00 	 numero de thread:4
0.509460	 -1.#IND00 	 numero de thread:4
0.509480	 -1.#IND00 	 numero de thread:4
0.509500	 -1.#IND00 	 numero de thread:4
0.509520	 -1.#IND00 	 numero de thread:4
0.509540	 -1.#IND00 	 numero de thread:4
0.509560	 -1.#IND00 	 numero de thread:4
0.509580	 -1.#IND00 	 numero de thread:4
0.509600	 -1.#IND00 	 numero de thread:4
0.509620	 -1.#IND00 	 numero de thread:4
0.509640	 -1.#IND00 	 numero de thread:4
0.509660	 -1.#IND00 	 numero de thread:4
0.509680	 -1.#IND00 	 numero de thread:4
0.509700	 -1.#IND00 	 numero de thread:4
0.509720	 -1.#IND00 	 numero de thread:4
0.509740	 -1.#IND00 	 numero de thread:4
0.509760	 -1.#IND00 	 numero de thread:4
0.509780	 -1.#IND00 	 numero de thread:4
0.509800	 -1.#IND00 	 numero de thread:4
0.509820	 -1.#IND00 	 numero de thread:4
0.509840	 -1.#IND00 	 numero de thread:4
0.509860	 -1.#IND00 	 numero de thread:4
0.509880	 -1.#IND00 	 numero de thread:4
0.509900	 -1.#IND00 	 numero de thread:4
0.509920	 -1.#IND00 	 numero de thread:4
0.509940	 -1.#IND00 	 numero de thread:4
0.509960	 -1.#IND00 	 numero de thread:4
0.509980	 -1.#IND00 	 numero de thread:4
0.510000	 -1.#IND00 	 numero de thread:4
0.510020	 -1.#IND00 	 numero de thread:4
0.510040	 -1.#IND00 	 numero de thread:4
0.510060	 -1.#IND00 	 numero de thread:4
0.510080	 -1.#IND00 	 numero de thread:4
0.510100	 -1.#IND00 	 numero de thread:4
0.510120	 -1.#IND00 	 numero de thread:4
0.510140	 -1.#IND00 	 numero de thread:4
0.510160	 -1.#IND00 	 numero de thread:4
0.510180	 -1.#IND00 	 numero de thread:4
0.510200	 -1.#IND00 	 numero de thread:4
0.510220	 -1.#IND00 	 numero de thread:4
0.510240	 -1.#IND00 	 numero de thread:4
0.510260	 -1.#IND00 	 numero de thread:4
0.510280	 -1.#IND00 	 numero de thread:4
0.510300	 -1.#IND00 	 numero de thread:4
0.510320	 -1.#IND00 	 numero de thread:4
0.510340	 -1.#IND00 	 numero de thread:4
0.510360	 -1.#IND00 	 numero de thread:4
0.510380	 -1.#IND00 	 numero de thread:4
0.510400	 -1.#IND00 	 numero de thread:4
0.510420	 -1.#IND00 	 numero de thread:4
0.510440	 -1.#IND00 	 numero de thread:4
0.510460	 -1.#IND00 	 numero de thread:4
0.510480	 -1.#IND00 	 numero de thread:4
0.510500	 -1.#IND00 	 numero de thread:4
0.510520	 -1.#IND00 	 numero de thread:4
0.510540	 -1.#IND00 	 numero de thread:4
0.510560	 -1.#IND00 	 numero de thread:4
0.510580	 -1.#IND00 	 numero de thread:4
0.510600	 -1.#IND00 	 numero de thread:4
0.510620	 -1.#IND00 	 numero de thread:4
0.510640	 -1.#IND00 	 numero de thread:4
0.510660	 -1.#IND00 	 numero de thread:4
0.510680	 -1.#IND00 	 numero de thread:4
0.510700	 -1.#IND00 	 numero de thread:4
0.510720	 -1.#IND00 	 numero de thread:4
0.510740	 -1.#IND00 	 numero de thread:4
0.510760	 -1.#IND00 	 numero de thread:4
0.510780	 -1.#IND00 	 numero de thread:4
0.510800	 -1.#IND00 	 numero de thread:4
0.510820	 -1.#IND00 	 numero de thread:4
0.510840	 -1.#IND00 	 numero de thread:4
0.510860	 -1.#IND00 	 numero de thread:4
0.510880	 -1.#IND00 	 numero de thread:4
0.510900	 -1.#IND00 	 numero de thread:4
0.510920	 -1.#IND00 	 numero de thread:4
0.510940	 -1.#IND00 	 numero de thread:4
0.510960	 -1.#IND00 	 numero de thread:4
0.510980	 -1.#IND00 	 numero de thread:4
0.511000	 -1.#IND00 	 numero de thread:4
0.511020	 -1.#IND00 	 numero de thread:4
0.511040	 -1.#IND00 	 numero de thread:4
0.511060	 -1.#IND00 	 numero de thread:4
0.511080	 -1.#IND00 	 numero de thread:4
0.511100	 -1.#IND00 	 numero de thread:4
0.511120	 -1.#IND00 	 numero de thread:4
0.511140	 -1.#IND00 	 numero de thread:4
0.511160	 -1.#IND00 	 numero de thread:4
0.511180	 -1.#IND00 	 numero de thread:4
0.511200	 -1.#IND00 	 numero de thread:4
0.511220	 -1.#IND00 	 numero de thread:4
0.511240	 -1.#IND00 	 numero de thread:4
0.511260	 -1.#IND00 	 numero de thread:4
0.511280	 -1.#IND00 	 numero de thread:4
0.511300	 -1.#IND00 	 numero de thread:4
0.511320	 -1.#IND00 	 numero de thread:4
0.511340	 -1.#IND00 	 numero de thread:4
0.511360	 -1.#IND00 	 numero de thread:4
0.511380	 -1.#IND00 	 numero de thread:4
0.511400	 -1.#IND00 	 numero de thread:4
0.511420	 -1.#IND00 	 numero de thread:4
0.511440	 -1.#IND00 	 numero de thread:4
0.511460	 -1.#IND00 	 numero de thread:4
0.511480	 -1.#IND00 	 numero de thread:4
0.511500	 -1.#IND00 	 numero de thread:4
0.511520	 -1.#IND00 	 numero de thread:4
0.511540	 -1.#IND00 	 numero de thread:4
0.511560	 -1.#IND00 	 numero de thread:4
0.511580	 -1.#IND00 	 numero de thread:4
0.511600	 -1.#IND00 	 numero de thread:4
0.511620	 -1.#IND00 	 numero de thread:4
0.511640	 -1.#IND00 	 numero de thread:4
0.511660	 -1.#IND00 	 numero de thread:4
0.511680	 -1.#IND00 	 numero de thread:4
0.511700	 -1.#IND00 	 numero de thread:4
0.511720	 -1.#IND00 	 numero de thread:4
0.511740	 -1.#IND00 	 numero de thread:4
0.511760	 -1.#IND00 	 numero de thread:4
0.511780	 -1.#IND00 	 numero de thread:4
0.511800	 -1.#IND00 	 numero de thread:4
0.511820	 -1.#IND00 	 numero de thread:4
0.511840	 -1.#IND00 	 numero de thread:4
0.511860	 -1.#IND00 	 numero de thread:4
0.511880	 -1.#IND00 	 numero de thread:4
0.511900	 -1.#IND00 	 numero de thread:4
0.511920	 -1.#IND00 	 numero de thread:4
0.511940	 -1.#IND00 	 numero de thread:4
0.511960	 -1.#IND00 	 numero de thread:4
0.511980	 -1.#IND00 	 numero de thread:4
0.512000	 -1.#IND00 	 numero de thread:4
0.512020	 -1.#IND00 	 numero de thread:4
0.512040	 -1.#IND00 	 numero de thread:4
0.512060	 -1.#IND00 	 numero de thread:4
0.512080	 -1.#IND00 	 numero de thread:4
0.512100	 -1.#IND00 	 numero de thread:4
0.512120	 -1.#IND00 	 numero de thread:4
0.512140	 -1.#IND00 	 numero de thread:4
0.512160	 -1.#IND00 	 numero de thread:4
0.512180	 -1.#IND00 	 numero de thread:4
0.512200	 -1.#IND00 	 numero de thread:4
0.512220	 -1.#IND00 	 numero de thread:4
0.512240	 -1.#IND00 	 numero de thread:4
0.512260	 -1.#IND00 	 numero de thread:4
0.512280	 -1.#IND00 	 numero de thread:4
0.512300	 -1.#IND00 	 numero de thread:4
0.512320	 -1.#IND00 	 numero de thread:4
0.512340	 -1.#IND00 	 numero de thread:4
0.512360	 -1.#IND00 	 numero de thread:4
0.512380	 -1.#IND00 	 numero de thread:4
0.512400	 -1.#IND00 	 numero de thread:4
0.512420	 -1.#IND00 	 numero de thread:4
0.512440	 -1.#IND00 	 numero de thread:4
0.512460	 -1.#IND00 	 numero de thread:4
0.512480	 -1.#IND00 	 numero de thread:4
0.512500	 -1.#IND00 	 numero de thread:4
0.512520	 -1.#IND00 	 numero de thread:4
0.512540	 -1.#IND00 	 numero de thread:4
0.512560	 -1.#IND00 	 numero de thread:4
0.512580	 -1.#IND00 	 numero de thread:4
0.512600	 -1.#IND00 	 numero de thread:4
0.512620	 -1.#IND00 	 numero de thread:4
0.512640	 -1.#IND00 	 numero de thread:4
0.512660	 -1.#IND00 	 numero de thread:4
0.512680	 -1.#IND00 	 numero de thread:4
0.512700	 -1.#IND00 	 numero de thread:4
0.512720	 -1.#IND00 	 numero de thread:4
0.512740	 -1.#IND00 	 numero de thread:4
0.512760	 -1.#IND00 	 numero de thread:4
0.512780	 -1.#IND00 	 numero de thread:4
0.512800	 -1.#IND00 	 numero de thread:4
0.512820	 -1.#IND00 	 numero de thread:4
